State Name,Year,Accident Severity,Speed Limit (km/h),Driver Age,Driver Gender,Alcohol Involvement,Number of Fatalities
Maharashtra,2001,Moderate,71,48,Female,0,8
Kerala,2006,Minor,89,68,Female,0,6
Telangana,2009,Severe,114,51,Male,0,11
Telangana,2014,Severe,49,22,Male,0,7
Telangana,2024,Severe,61,28,Female,1,11
Andhra Pradesh,2006,Minor,80,24,Female,1,6
Kerala,2004,Minor,86,25,Female,0,2
Maharashtra,2014,Moderate,53,34,Female,0,8
Kerala,2019,Moderate,42,61,Female,1,6
Andhra Pradesh,2019,Severe,117,67,Male,0,13
Tamil Nadu,2014,Severe,92,56,Male,1,13
Andhra Pradesh,2009,Moderate,55,58,Male,0,9
Telangana,2023,Minor,100,68,Male,1,10
Tamil Nadu,2013,Severe,67,31,Male,1,11
Telangana,2009,Minor,74,41,Male,1,6
Karnataka,2016,Minor,41,47,Male,1,7
Andhra Pradesh,2020,Severe,100,68,Male,0,13
Andhra Pradesh,2013,Moderate,95,69,Male,0,9
Maharashtra,2001,Minor,94,67,Female,1,11
Kerala,2015,Minor,57,32,Male,1,7
Tamil Nadu,2012,Minor,110,70,Male,1,11
Tamil Nadu,2008,Moderate,88,70,Male,0,8
Maharashtra,2006,Minor,81,21,Female,0,6
Maharashtra,2015,Severe,46,30,Female,0,10
Kerala,2009,Minor,43,22,Male,0,3
Telangana,2023,Moderate,82,48,Male,0,9
Kerala,2021,Minor,119,29,Male,1,10
Andhra Pradesh,2008,Minor,98,47,Male,0,8
Telangana,2021,Moderate,88,66,Female,0,9
Karnataka,2022,Moderate,99,27,Female,0,10
Kerala,2006,Minor,45,47,Male,0,4
Maharashtra,2015,Moderate,59,43,Female,1,10
Telangana,2008,Severe,70,61,Female,1,11
Kerala,2023,Minor,61,23,Female,1,7
Tamil Nadu,2016,Minor,71,44,Female,0,7
Karnataka,2019,Moderate,86,37,Male,1,10
Andhra Pradesh,2006,Moderate,73,45,Female,1,11
Tamil Nadu,2010,Minor,66,37,Female,0,7
Tamil Nadu,2007,Minor,83,29,Male,1,8
Karnataka,2006,Moderate,69,62,Male,0,7
Andhra Pradesh,2018,Severe,72,38,Male,1,12
Maharashtra,2019,Moderate,66,47,Male,0,10
Telangana,2011,Minor,95,66,Female,1,10
Andhra Pradesh,2006,Moderate,62,69,Male,1,10
Kerala,2007,Minor,82,27,Female,0,4
Tamil Nadu,2006,Minor,93,68,Male,1,10
Kerala,2005,Moderate,107,22,Female,0,6
Maharashtra,2024,Severe,92,54,Male,1,15
Kerala,2008,Severe,79,25,Male,0,8
Andhra Pradesh,2012,Minor,99,47,Female,1,10
Kerala,2006,Severe,48,34,Male,1,7
Maharashtra,2007,Minor,49,20,Male,1,7
Maharashtra,2021,Minor,49,38,Male,0,7
Maharashtra,2016,Severe,69,33,Male,0,10
Andhra Pradesh,2016,Severe,49,49,Male,0,9
Maharashtra,2015,Minor,97,44,Male,1,12
Tamil Nadu,2021,Minor,75,68,Male,0,10
Maharashtra,2001,Minor,83,23,Male,0,7
Kerala,2007,Moderate,96,59,Male,1,9
Telangana,2016,Severe,82,33,Male,0,9
Kerala,2012,Minor,62,62,Female,0,4
Telangana,2017,Moderate,43,20,Female,0,5
Kerala,2023,Minor,51,57,Female,1,8
Andhra Pradesh,2021,Minor,88,37,Female,0,7
Kerala,2009,Severe,63,57,Male,0,8
Andhra Pradesh,2001,Severe,52,24,Female,0,6
Andhra Pradesh,2001,Minor,107,28,Male,1,9
Maharashtra,2013,Minor,111,46,Male,0,9
Tamil Nadu,2015,Minor,73,69,Female,1,9
Telangana,2006,Moderate,48,20,Male,0,5
Maharashtra,2020,Minor,49,38,Female,1,10
Maharashtra,2020,Moderate,104,70,Female,0,10
Andhra Pradesh,2023,Minor,111,49,Female,0,9
Andhra Pradesh,2011,Minor,113,47,Female,1,10
Telangana,2022,Severe,93,56,Male,1,12
Kerala,2013,Minor,82,28,Female,0,4
Kerala,2024,Severe,98,34,Female,0,11
Maharashtra,2003,Moderate,98,42,Male,0,9
Karnataka,2003,Severe,106,67,Female,0,9
Karnataka,2017,Minor,100,42,Male,0,8
Kerala,2002,Moderate,77,26,Female,0,5
Karnataka,2000,Minor,47,62,Female,1,5
Kerala,2016,Severe,104,46,Male,1,12
Andhra Pradesh,2006,Moderate,44,32,Male,1,7
Maharashtra,2015,Minor,82,36,Male,1,11
Tamil Nadu,2004,Minor,99,32,Female,0,6
Maharashtra,2018,Severe,65,56,Female,1,11
Kerala,2006,Severe,50,52,Female,1,10
Kerala,2013,Severe,73,57,Male,1,11
Maharashtra,2001,Severe,41,30,Male,1,11
Telangana,2002,Severe,60,33,Female,0,7
Kerala,2016,Moderate,65,20,Male,1,7
Karnataka,2015,Minor,115,70,Female,1,10
Karnataka,2007,Minor,112,48,Female,0,7
Kerala,2017,Moderate,44,18,Male,0,5
Kerala,2014,Moderate,48,52,Male,1,9
Telangana,2006,Moderate,89,33,Female,1,10
Karnataka,2008,Minor,49,18,Male,1,6
Kerala,2005,Moderate,97,67,Female,0,7
Kerala,2017,Minor,49,31,Male,1,7
Telangana,2017,Moderate,117,24,Male,0,9
Telangana,2024,Moderate,75,40,Male,0,8
Maharashtra,2023,Minor,113,52,Female,1,10
Telangana,2013,Severe,95,46,Female,1,12
Tamil Nadu,2013,Moderate,101,39,Female,0,10
Karnataka,2013,Severe,76,33,Female,0,8
Maharashtra,2024,Minor,80,46,Male,0,10
Tamil Nadu,2003,Minor,87,23,Male,0,6
Kerala,2003,Minor,61,35,Female,0,3
Kerala,2014,Minor,119,46,Female,0,7
Maharashtra,2014,Minor,100,42,Female,1,10
Telangana,2017,Minor,114,62,Male,1,12
Kerala,2013,Severe,87,19,Male,1,10
Andhra Pradesh,2000,Severe,103,61,Male,1,12
Maharashtra,2009,Severe,76,49,Female,0,9
Tamil Nadu,2019,Severe,80,53,Female,0,11
Maharashtra,2009,Moderate,44,49,Male,1,12
Karnataka,2009,Moderate,116,58,Female,1,11
Telangana,2023,Minor,91,37,Female,1,9
Telangana,2001,Minor,56,54,Male,1,7
Maharashtra,2007,Severe,101,59,Female,1,13
Kerala,2000,Severe,91,55,Male,0,8
Kerala,2000,Severe,59,50,Female,0,8
Andhra Pradesh,2003,Severe,55,69,Female,1,11
Andhra Pradesh,2006,Minor,46,22,Female,1,5
Telangana,2008,Moderate,105,23,Male,1,9
Andhra Pradesh,2015,Moderate,51,39,Male,1,11
Tamil Nadu,2004,Severe,82,38,Female,1,11
Andhra Pradesh,2001,Severe,79,36,Female,1,10
Tamil Nadu,2022,Moderate,40,60,Male,1,10
Andhra Pradesh,2010,Minor,97,32,Female,1,9
Telangana,2017,Minor,42,51,Female,0,4
Telangana,2024,Minor,47,64,Male,1,9
Tamil Nadu,2024,Severe,114,24,Female,1,14
Maharashtra,2018,Minor,100,34,Female,1,10
Telangana,2012,Minor,44,61,Female,0,6
Maharashtra,2023,Minor,65,61,Female,1,9
Kerala,2010,Severe,112,22,Male,0,9
Tamil Nadu,2019,Moderate,56,69,Male,1,11
Telangana,2018,Moderate,105,56,Male,0,8
Karnataka,2016,Minor,90,19,Female,0,5
Kerala,2004,Minor,86,44,Male,1,7
Maharashtra,2012,Minor,79,62,Female,1,10
Telangana,2019,Severe,66,41,Female,1,11
Tamil Nadu,2000,Severe,79,58,Female,0,9
Andhra Pradesh,2009,Moderate,40,64,Male,0,8
Karnataka,2007,Minor,85,45,Female,1,8
Maharashtra,2023,Severe,50,64,Female,0,11
Kerala,2007,Moderate,78,18,Female,1,6
Tamil Nadu,2018,Minor,57,70,Male,0,8
Karnataka,2005,Minor,86,69,Female,1,8
Tamil Nadu,2011,Moderate,113,38,Male,1,13
Telangana,2006,Moderate,60,45,Male,0,7
Andhra Pradesh,2015,Severe,67,20,Female,0,6
Kerala,2008,Severe,40,47,Female,0,7
Tamil Nadu,2020,Minor,53,18,Male,0,6
Maharashtra,2024,Moderate,59,68,Male,0,11
Telangana,2021,Minor,112,69,Male,1,10
Telangana,2009,Moderate,84,62,Male,1,10
Kerala,2009,Moderate,100,64,Female,0,7
Telangana,2009,Moderate,66,62,Female,0,6
Maharashtra,2019,Severe,95,35,Male,0,13
Tamil Nadu,2015,Moderate,91,66,Male,1,13
Kerala,2000,Severe,107,50,Male,1,10
Telangana,2016,Minor,76,32,Female,1,9
Telangana,2020,Minor,70,41,Male,1,9
Maharashtra,2013,Moderate,88,53,Male,1,14
Andhra Pradesh,2018,Severe,92,51,Male,1,13
Andhra Pradesh,2020,Minor,78,43,Male,1,10
Telangana,2020,Minor,49,68,Male,0,8
Tamil Nadu,2016,Moderate,48,57,Male,1,11
Kerala,2013,Moderate,52,39,Male,1,8
Telangana,2007,Severe,57,33,Male,1,11
Karnataka,2020,Moderate,51,57,Female,1,10
Kerala,2020,Severe,111,59,Female,0,8
Andhra Pradesh,2008,Severe,44,33,Female,0,7
Telangana,2007,Minor,46,22,Male,0,2
Maharashtra,2012,Moderate,54,68,Female,0,8
Karnataka,2016,Moderate,106,23,Male,1,10
Telangana,2018,Severe,57,59,Female,0,9
Tamil Nadu,2006,Minor,77,41,Male,1,10
Karnataka,2016,Minor,65,47,Female,0,5
Telangana,2000,Minor,77,54,Female,0,5
Tamil Nadu,2004,Moderate,98,49,Male,0,10
Karnataka,2024,Minor,91,70,Female,1,10
Tamil Nadu,2005,Moderate,72,36,Female,0,9
Tamil Nadu,2001,Severe,60,68,Female,0,7
Karnataka,2024,Moderate,56,62,Female,0,7
Karnataka,2015,Moderate,101,45,Male,1,12
Tamil Nadu,2021,Severe,98,64,Male,1,14
Andhra Pradesh,2004,Moderate,41,25,Male,1,8
Karnataka,2004,Minor,103,60,Male,1,10
Telangana,2011,Minor,64,18,Male,1,7
Kerala,2002,Moderate,80,21,Female,0,3
Maharashtra,2015,Minor,58,39,Male,1,10
Tamil Nadu,2005,Moderate,77,39,Male,0,7
Tamil Nadu,2014,Severe,64,47,Male,1,12
Maharashtra,2014,Moderate,78,44,Male,0,10
Andhra Pradesh,2015,Minor,43,44,Male,1,8
Maharashtra,2019,Minor,42,30,Male,0,7
Karnataka,2012,Severe,73,56,Female,1,10
Maharashtra,2011,Severe,49,44,Female,1,12
Tamil Nadu,2009,Moderate,66,56,Male,1,11
Maharashtra,2013,Minor,40,55,Male,0,7
Kerala,2001,Moderate,83,25,Male,1,7
Telangana,2002,Minor,91,29,Female,0,5
Karnataka,2008,Minor,64,41,Male,0,5
Maharashtra,2010,Minor,113,35,Female,1,10
Tamil Nadu,2010,Moderate,104,32,Female,0,8
Telangana,2024,Minor,119,33,Male,1,11
Karnataka,2021,Minor,50,50,Female,0,6
Tamil Nadu,2009,Minor,107,27,Female,1,9
Andhra Pradesh,2013,Moderate,116,64,Male,0,11
Kerala,2008,Moderate,54,41,Female,0,5
Andhra Pradesh,2019,Minor,96,62,Female,1,12
Kerala,2020,Severe,113,36,Male,1,14
Maharashtra,2009,Moderate,103,44,Male,0,11
Karnataka,2021,Minor,50,62,Female,0,5
Maharashtra,2008,Minor,59,58,Male,1,9
Kerala,2004,Moderate,69,48,Male,0,6
Kerala,2007,Minor,49,38,Male,0,4
Kerala,2010,Minor,93,33,Male,0,5
Telangana,2000,Moderate,97,40,Female,0,6
Tamil Nadu,2020,Moderate,118,31,Male,0,10
Karnataka,2009,Severe,68,40,Male,1,12
Maharashtra,2000,Severe,40,58,Male,0,9
Maharashtra,2021,Severe,97,35,Male,1,14
Andhra Pradesh,2006,Minor,60,53,Female,0,6
Kerala,2013,Minor,54,29,Female,1,4
Kerala,2004,Severe,106,54,Female,1,11
Kerala,2016,Moderate,72,28,Female,1,8
Maharashtra,2021,Moderate,77,22,Female,0,8
Andhra Pradesh,2020,Minor,58,68,Male,0,7
Tamil Nadu,2005,Minor,43,38,Female,1,6
Telangana,2015,Minor,115,49,Male,0,8
Karnataka,2010,Moderate,120,46,Female,1,10
Tamil Nadu,2009,Minor,97,24,Male,1,9
Maharashtra,2014,Moderate,109,53,Female,0,12
Telangana,2006,Moderate,51,57,Male,0,7
Telangana,2022,Minor,118,44,Female,0,9
Telangana,2001,Minor,56,23,Male,0,4
Kerala,2011,Minor,40,55,Female,1,5
Karnataka,2018,Minor,53,21,Male,1,7
Maharashtra,2011,Minor,41,63,Female,0,7
Maharashtra,2015,Minor,43,52,Male,1,10
Telangana,2005,Moderate,105,27,Male,0,9
Maharashtra,2002,Moderate,85,55,Female,1,11
Karnataka,2001,Minor,89,67,Male,0,5
Karnataka,2019,Moderate,99,47,Female,0,9
Andhra Pradesh,2004,Severe,91,59,Male,1,11
Andhra Pradesh,2010,Moderate,87,26,Male,0,8
Tamil Nadu,2024,Minor,78,33,Female,1,9
Karnataka,2002,Moderate,109,69,Male,1,11
Karnataka,2002,Moderate,99,21,Male,1,9
Karnataka,2021,Severe,69,43,Male,0,10
Andhra Pradesh,2004,Severe,66,46,Female,1,10
Telangana,2021,Minor,113,45,Female,1,10
Telangana,2022,Moderate,94,28,Male,0,10
Maharashtra,2010,Severe,109,45,Female,0,12
Telangana,2002,Severe,65,61,Female,0,6
Kerala,2012,Moderate,81,49,Female,1,9
Andhra Pradesh,2020,Minor,106,41,Male,1,12
Karnataka,2007,Minor,106,68,Female,1,9
Telangana,2019,Moderate,91,59,Male,0,9
Andhra Pradesh,2009,Moderate,45,56,Female,0,7
Telangana,2001,Severe,49,24,Male,1,8
Tamil Nadu,2003,Severe,77,35,Male,0,8
Karnataka,2017,Minor,116,20,Male,1,8
Tamil Nadu,2018,Moderate,51,61,Male,0,9
Karnataka,2003,Minor,85,63,Female,0,6
Andhra Pradesh,2019,Moderate,88,37,Female,0,9
Maharashtra,2008,Moderate,111,51,Female,0,9
Telangana,2015,Minor,102,47,Female,1,10
Telangana,2005,Minor,108,26,Female,1,7
Kerala,2024,Minor,82,27,Male,1,6
Tamil Nadu,2003,Minor,99,23,Male,1,9
Telangana,2008,Severe,68,34,Female,1,10
Andhra Pradesh,2012,Minor,117,32,Female,0,9
Maharashtra,2008,Minor,113,50,Female,0,9
Andhra Pradesh,2005,Minor,50,30,Male,0,6
Tamil Nadu,2020,Severe,74,59,Male,0,11
Kerala,2018,Minor,62,61,Male,1,7
Telangana,2013,Minor,111,39,Female,1,9
Andhra Pradesh,2020,Moderate,60,33,Male,0,9
Karnataka,2014,Minor,76,51,Female,1,8
Maharashtra,2002,Minor,67,20,Female,1,8
Andhra Pradesh,2004,Moderate,97,25,Male,1,11
Maharashtra,2020,Minor,92,37,Female,0,8
Telangana,2017,Severe,67,64,Female,1,11
Karnataka,2013,Moderate,81,41,Male,0,7
Kerala,2015,Moderate,112,68,Male,1,10
Kerala,2013,Minor,100,35,Female,0,6
Karnataka,2008,Severe,118,40,Female,0,10
Maharashtra,2014,Moderate,72,18,Female,0,10
Telangana,2006,Minor,94,68,Female,0,5
Andhra Pradesh,2013,Minor,76,19,Female,0,6
Karnataka,2005,Moderate,86,22,Female,1,8
Tamil Nadu,2020,Severe,75,35,Female,0,11
Maharashtra,2014,Severe,67,33,Female,1,11
Kerala,2019,Moderate,49,27,Female,1,7
Karnataka,2007,Moderate,62,70,Male,0,6
Kerala,2001,Minor,44,46,Female,1,5
Maharashtra,2007,Moderate,45,52,Male,1,9
Kerala,2000,Severe,81,42,Female,1,9
Karnataka,2016,Moderate,86,59,Male,0,11
Maharashtra,2018,Minor,67,41,Male,1,11
Tamil Nadu,2004,Minor,52,30,Female,1,7
Karnataka,2021,Minor,64,38,Male,0,8
Andhra Pradesh,2019,Moderate,46,59,Male,0,9
Telangana,2015,Severe,105,60,Male,1,13
Karnataka,2006,Minor,119,56,Male,1,10
Maharashtra,2006,Minor,97,51,Female,1,10
Telangana,2017,Moderate,105,36,Male,1,11
Karnataka,2017,Severe,75,45,Female,1,12
Tamil Nadu,2001,Moderate,41,44,Male,0,6
Tamil Nadu,2014,Minor,77,67,Male,0,8
Andhra Pradesh,2013,Minor,113,43,Female,1,9
Kerala,2017,Moderate,53,28,Male,1,8
Telangana,2008,Severe,66,66,Female,1,12
Maharashtra,2013,Minor,54,52,Female,1,7
Maharashtra,2004,Moderate,51,37,Female,0,8
Kerala,2010,Moderate,82,29,Male,0,7
Tamil Nadu,2007,Moderate,96,45,Male,1,12
Tamil Nadu,2004,Minor,87,19,Female,1,8
Karnataka,2010,Severe,100,18,Female,0,9
Andhra Pradesh,2004,Moderate,83,26,Male,0,8
Telangana,2016,Moderate,91,39,Male,0,8
Andhra Pradesh,2021,Moderate,101,68,Female,1,13
Andhra Pradesh,2003,Severe,41,57,Male,1,10
Karnataka,2014,Moderate,110,44,Female,1,11
Andhra Pradesh,2018,Moderate,70,26,Male,0,8
Kerala,2021,Minor,112,24,Female,1,9
Karnataka,2001,Minor,111,53,Male,0,6
Kerala,2023,Minor,72,65,Male,0,8
Karnataka,2016,Severe,44,55,Male,1,11
Andhra Pradesh,2011,Severe,117,67,Male,0,11
Kerala,2024,Minor,97,19,Female,0,7
Kerala,2023,Minor,116,60,Male,1,11
Kerala,2016,Minor,50,22,Female,1,6
Karnataka,2009,Severe,62,34,Female,0,10
Maharashtra,2024,Minor,84,54,Female,1,12
Andhra Pradesh,2017,Moderate,66,52,Male,0,10
Kerala,2018,Severe,118,68,Female,0,10
Telangana,2017,Moderate,95,25,Female,1,10
Maharashtra,2012,Severe,98,60,Female,0,12
Telangana,2013,Moderate,119,20,Female,0,7
Andhra Pradesh,2023,Moderate,79,20,Female,0,8
Andhra Pradesh,2015,Moderate,57,18,Male,0,8
Kerala,2017,Minor,90,41,Male,1,8
Kerala,2017,Severe,100,62,Male,0,9
Karnataka,2015,Moderate,62,47,Male,1,9
Maharashtra,2016,Minor,75,59,Male,0,8
Maharashtra,2006,Minor,77,43,Male,1,10
Kerala,2011,Minor,111,55,Female,1,8
Andhra Pradesh,2001,Moderate,95,60,Female,0,8
Kerala,2009,Minor,78,57,Female,0,4
Andhra Pradesh,2004,Severe,115,68,Male,1,15
Andhra Pradesh,2020,Minor,108,60,Female,0,9
Kerala,2002,Minor,67,55,Female,0,3
Tamil Nadu,2018,Severe,60,61,Male,1,13
Maharashtra,2012,Moderate,101,67,Male,0,12
Telangana,2011,Severe,62,20,Male,1,9
Andhra Pradesh,2002,Moderate,60,30,Male,1,9
Andhra Pradesh,2005,Minor,114,53,Male,0,8
Tamil Nadu,2013,Moderate,55,58,Female,0,9
Telangana,2003,Minor,101,65,Female,0,7
Karnataka,2012,Minor,104,29,Male,1,9
Tamil Nadu,2018,Minor,119,37,Male,0,9
Telangana,2017,Moderate,44,56,Male,1,9
Tamil Nadu,2002,Minor,85,61,Male,0,7
Andhra Pradesh,2019,Minor,103,25,Male,1,10
Maharashtra,2005,Minor,80,70,Female,0,8
Tamil Nadu,2015,Minor,83,64,Female,0,7
Karnataka,2019,Minor,54,19,Male,1,7
Kerala,2023,Minor,107,28,Male,0,8
Telangana,2002,Minor,90,38,Male,1,7
Tamil Nadu,2011,Minor,93,54,Male,0,8
Tamil Nadu,2018,Minor,107,23,Female,0,8
Karnataka,2018,Severe,116,36,Male,0,11
Maharashtra,2023,Moderate,81,47,Male,1,13
Tamil Nadu,2003,Moderate,85,63,Male,0,9
Tamil Nadu,2000,Severe,64,56,Female,0,7
Maharashtra,2001,Minor,106,61,Female,0,7
Karnataka,2012,Minor,74,66,Male,0,8
Telangana,2012,Severe,112,53,Male,1,12
Telangana,2001,Moderate,117,37,Female,0,8
Tamil Nadu,2018,Severe,61,27,Male,1,11
Maharashtra,2021,Severe,48,41,Female,0,11
Tamil Nadu,2023,Minor,63,50,Male,1,10
Kerala,2015,Severe,62,46,Female,1,9
Telangana,2011,Severe,100,47,Female,0,10
Andhra Pradesh,2000,Minor,76,53,Male,1,9
Kerala,2008,Severe,84,62,Male,0,10
Tamil Nadu,2016,Minor,54,23,Female,0,3
Karnataka,2009,Moderate,96,64,Male,1,9
Telangana,2017,Minor,53,31,Male,1,6
Andhra Pradesh,2018,Minor,91,20,Male,1,9
Kerala,2006,Moderate,75,41,Male,0,6
Telangana,2024,Minor,66,36,Female,1,8
Maharashtra,2018,Moderate,56,55,Female,1,11
Karnataka,2023,Moderate,80,51,Female,0,9
Kerala,2014,Minor,43,26,Male,0,3
Maharashtra,2008,Minor,42,47,Male,1,8
Tamil Nadu,2009,Moderate,58,49,Male,0,8
Maharashtra,2022,Severe,80,30,Male,1,14
Kerala,2019,Moderate,79,35,Female,0,6
Kerala,2019,Moderate,97,61,Male,1,11
Tamil Nadu,2003,Moderate,78,70,Female,1,9
Maharashtra,2005,Minor,46,39,Male,1,9
Maharashtra,2003,Moderate,75,21,Female,1,9
Tamil Nadu,2004,Severe,115,40,Male,1,13
Maharashtra,2008,Moderate,59,24,Female,0,7
Telangana,2011,Moderate,115,61,Male,1,11
Tamil Nadu,2022,Moderate,68,28,Female,1,9
Karnataka,2007,Moderate,107,56,Male,1,10
Kerala,2020,Moderate,105,59,Male,1,11
Karnataka,2004,Moderate,86,58,Male,0,7
Telangana,2010,Moderate,62,51,Male,1,10
Telangana,2022,Minor,45,22,Female,1,8
Andhra Pradesh,2010,Moderate,57,59,Female,0,7
Andhra Pradesh,2012,Severe,92,42,Female,0,11
Andhra Pradesh,2013,Minor,61,45,Male,1,10
Tamil Nadu,2007,Severe,107,31,Male,1,12
Maharashtra,2024,Minor,114,44,Male,0,12
Telangana,2017,Minor,74,33,Male,1,7
Karnataka,2018,Moderate,114,44,Female,1,11
Karnataka,2011,Severe,48,19,Female,1,9
Karnataka,2011,Moderate,70,36,Female,0,8
Karnataka,2017,Minor,82,40,Female,0,6
Andhra Pradesh,2009,Minor,114,58,Female,1,10
Karnataka,2006,Moderate,56,31,Male,0,7
Maharashtra,2017,Minor,90,64,Female,0,8
Andhra Pradesh,2011,Moderate,105,68,Female,0,9
Karnataka,2013,Moderate,63,43,Female,1,8
Tamil Nadu,2014,Moderate,54,25,Female,0,6
Kerala,2015,Minor,67,44,Male,0,4
Kerala,2001,Minor,42,64,Male,0,4
Kerala,2017,Minor,68,57,Male,1,9
Andhra Pradesh,2011,Minor,91,45,Female,0,7
Karnataka,2015,Moderate,93,21,Female,1,10
Telangana,2012,Severe,97,55,Female,0,10
Telangana,2019,Minor,84,28,Male,1,9
Telangana,2016,Minor,116,61,Male,0,9
Andhra Pradesh,2017,Minor,89,41,Male,0,9
Maharashtra,2002,Severe,61,45,Female,1,12
Tamil Nadu,2022,Minor,91,58,Male,1,11
Tamil Nadu,2009,Severe,92,35,Male,0,10
Kerala,2000,Minor,70,66,Male,1,6
Kerala,2005,Minor,110,38,Female,0,4
Telangana,2002,Minor,87,43,Female,1,7
Telangana,2018,Moderate,70,20,Male,0,7
Kerala,2003,Moderate,43,30,Male,1,5
Karnataka,2019,Moderate,74,55,Male,0,8
Maharashtra,2022,Minor,106,45,Male,0,11
Maharashtra,2002,Minor,103,31,Female,1,10
Maharashtra,2007,Minor,48,18,Female,1,6
Maharashtra,2007,Moderate,85,45,Male,0,9
Kerala,2006,Minor,95,53,Male,0,6
Tamil Nadu,2001,Moderate,95,67,Male,0,8
Kerala,2020,Minor,65,28,Male,1,7
Maharashtra,2005,Minor,99,60,Male,0,8
Kerala,2015,Moderate,116,57,Female,1,10
Maharashtra,2009,Minor,111,21,Female,1,10
Andhra Pradesh,2003,Moderate,87,51,Female,1,10
Telangana,2012,Minor,97,18,Male,1,9
Tamil Nadu,2009,Minor,102,27,Male,1,12
Andhra Pradesh,2020,Severe,97,34,Female,1,13
Karnataka,2013,Minor,42,24,Male,1,6
Kerala,2008,Moderate,46,56,Female,1,8
Karnataka,2010,Severe,91,30,Male,0,10
Kerala,2022,Minor,101,39,Female,0,7
Telangana,2017,Severe,41,18,Female,1,9
Andhra Pradesh,2010,Minor,72,45,Male,0,7
Telangana,2016,Moderate,51,50,Male,1,9
Maharashtra,2001,Moderate,87,30,Male,1,10
Telangana,2002,Severe,115,18,Female,1,11
Telangana,2010,Moderate,92,55,Female,1,11
Maharashtra,2017,Moderate,113,42,Male,1,13
Kerala,2002,Moderate,80,59,Female,1,8
Maharashtra,2014,Minor,97,38,Female,1,9
Andhra Pradesh,2010,Moderate,107,50,Female,1,11
Telangana,2010,Minor,62,54,Male,1,8
Maharashtra,2024,Moderate,75,51,Female,0,11
Telangana,2019,Moderate,60,20,Male,0,9
Andhra Pradesh,2024,Severe,111,47,Male,0,12
Karnataka,2010,Moderate,94,20,Female,0,7
Andhra Pradesh,2018,Severe,95,35,Female,1,12
Tamil Nadu,2000,Minor,52,40,Male,1,7
Tamil Nadu,2004,Minor,61,25,Female,1,6
Tamil Nadu,2009,Moderate,46,26,Female,0,5
Telangana,2009,Moderate,63,19,Male,0,7
Kerala,2013,Moderate,100,19,Male,0,6
Kerala,2001,Moderate,44,44,Female,0,3
Kerala,2003,Minor,89,65,Female,0,5
Telangana,2001,Moderate,101,56,Male,1,10
Andhra Pradesh,2017,Minor,94,53,Female,1,8
Kerala,2012,Minor,65,22,Male,1,5
Karnataka,2018,Minor,49,18,Male,0,5
Tamil Nadu,2004,Moderate,50,39,Male,1,11
Andhra Pradesh,2019,Moderate,79,27,Male,0,8
Tamil Nadu,2001,Minor,50,62,Male,1,7
Kerala,2010,Moderate,43,41,Female,0,6
Andhra Pradesh,2017,Minor,41,32,Female,1,8
Maharashtra,2005,Severe,116,50,Male,0,13
Karnataka,2022,Moderate,78,67,Male,1,12
Kerala,2009,Minor,120,40,Male,0,5
Kerala,2021,Severe,62,31,Male,1,9
Karnataka,2022,Minor,84,35,Male,1,8
Karnataka,2016,Moderate,113,42,Male,1,11
Maharashtra,2021,Moderate,116,39,Female,0,12
Kerala,2010,Minor,81,61,Male,0,6
Telangana,2018,Moderate,81,61,Male,1,10
Kerala,2016,Minor,68,54,Female,1,7
Tamil Nadu,2023,Severe,55,24,Female,1,12
Andhra Pradesh,2003,Minor,106,43,Male,0,8
Andhra Pradesh,2023,Minor,99,41,Male,0,10
Tamil Nadu,2013,Moderate,43,30,Male,1,9
Andhra Pradesh,2019,Minor,55,58,Male,1,8
Karnataka,2003,Moderate,80,23,Male,0,7
Andhra Pradesh,2013,Severe,45,38,Male,0,9
Andhra Pradesh,2003,Moderate,81,24,Female,0,8
Tamil Nadu,2005,Minor,96,35,Male,1,9
Maharashtra,2008,Moderate,67,32,Male,0,10
Andhra Pradesh,2020,Severe,62,25,Female,0,8
Telangana,2011,Minor,115,69,Male,1,10
Andhra Pradesh,2007,Moderate,81,33,Female,0,7
Maharashtra,2023,Minor,51,66,Female,0,8
Tamil Nadu,2003,Severe,103,20,Female,1,11
Maharashtra,2024,Moderate,97,62,Male,0,12
Tamil Nadu,2024,Severe,90,26,Female,1,13
Karnataka,2004,Severe,68,69,Female,1,10
Tamil Nadu,2005,Minor,58,64,Male,1,8
Karnataka,2004,Minor,84,43,Female,1,7
Karnataka,2018,Minor,93,43,Female,0,8
Tamil Nadu,2007,Minor,119,47,Female,1,13
Telangana,2008,Moderate,105,44,Male,0,9
Kerala,2014,Severe,111,33,Female,0,10
Tamil Nadu,2003,Minor,52,65,Female,0,6
Andhra Pradesh,2024,Moderate,104,68,Male,0,12
Telangana,2008,Severe,51,21,Female,1,8
Telangana,2006,Minor,110,68,Male,0,7
Andhra Pradesh,2007,Minor,53,36,Female,0,5
Kerala,2014,Moderate,81,51,Male,0,9
Telangana,2018,Moderate,115,23,Male,1,13
Karnataka,2014,Severe,87,62,Female,0,9
Kerala,2004,Minor,63,32,Female,0,3
Andhra Pradesh,2018,Severe,104,27,Male,0,11
Kerala,2006,Moderate,56,59,Female,0,7
Tamil Nadu,2005,Minor,77,53,Male,1,8
Kerala,2018,Minor,67,63,Female,1,8
Karnataka,2024,Minor,72,57,Female,1,9
Tamil Nadu,2016,Minor,63,23,Male,1,7
